"(1,5)",19,13.885
"(2,0)",19,15.157
"(2,1)",19,13.795
"(2,2)",19,12.973
"(2,3)",19,14.19
"(2,4)",19,14.879
"(2,5)",19,13.879
"(3,0)",19,13.763
"(3,1)",19,12.662
"(3,2)",19,11.939
"(3,3)",19,12.069
"(3,4)",19,13.701
"(3,5)",19,14.582
"(4,0)",19,12.522
"(4,1)",19,11.554
"(4,2)",19,10.815
"(4,3)",19,11.064
"(4,4)",19,11.646
"(4,5)",19,13.322
"(5,0)",19,11.147
"(5,1)",19,9.939
"(5,2)",19,9.212
"(5,3)",19,10.2
"(5,4)",19,11.204
"(5,5)",19,12.169
"(0,0)",20,19.027
"(0,1)",20,17.42
"(0,2)",20,17.052
"(0,3)",20,15.918
"(0,4)",20,15.806
"(0,5)",20,16.96
"(1,0)",20,17.42
"(1,1)",20,14.91
"(1,2)",20,15.809
"(1,3)",20,16.091
"(1,4)",20,15.108
"(1,5)",20,14.609
"(2,0)",20,15.975
"(2,1)",20,14.613
"(2,2)",20,13.711
"(2,3)",20,14.899
"(2,4)",20,15.563
"(2,5)",20,14.562
"(3,0)",20,14.581
"(3,1)",20,13.479
"(3,2)",20,12.683
"(3,3)",20,12.777
"(3,4)",20,14.382
"(3,5)",20,15.242
"(4,0)",20,13.339
"(4,1)",20,12.371
"(4,2)",20,11.557
"(4,3)",20,11.767
"(4,4)",20,12.323
"(4,5)",20,13.981
"(5,0)",20,11.965
"(5,1)",20,10.756
"(5,2)",20,9.863
"(5,3)",20,10.853
"(5,4)",20,11.86
"(5,5)",20,12.825
"(0,0)",21,19.836
"(0,1)",21,18.23
"(0,2)",21,17.769
"(0,3)",21,16.634
"(0,4)",21,16.522
"(0,5)",21,17.676
"(1,0)",21,18.23
"(1,1)",21,15.719
"(1,2)",21,16.534
"(1,3)",21,16.795
"(1,4)",21,15.809
"(1,5)",21,15.325
"(2,0)",21,16.785
"(2,1)",21,15.423
"(2,2)",21,14.442
"(2,3)",21,15.602
"(2,4)",21,16.242
"(2,5)",21,15.241
"(3,0)",21,15.39
"(3,1)",21,14.289
"(3,2)",21,13.419
"(3,3)",21,13.479
"(3,4)",21,15.059
"(3,5)",21,15.897
"(4,0)",21,14.149
"(4,1)",21,13.181
"(4,2)",21,12.293
"(4,3)",21,12.464
"(4,4)",21,12.995
"(4,5)",21,14.636
"(5,0)",21,12.774
"(5,1)",21,11.566
"(5,2)",21,10.509
"(5,3)",21,11.502
"(5,4)",21,12.511
"(5,5)",21,13.477
"(0,0)",22,20.638
"(0,1)",22,19.031
"(0,2)",22,18.479
"(0,3)",22,17.343
"(0,4)",22,17.231
"(0,5)",22,18.385
"(1,0)",22,19.031
"(1,1)",22,16.521
"(1,2)",22,17.252
"(1,3)",22,17.493
"(1,4)",22,16.505
"(1,5)",22,16.034
"(2,0)",22,17.587
"(2,1)",22,16.225
"(2,2)",22,15.167
"(2,3)",22,16.299
"(2,4)",22,16.917
"(2,5)",22,15.915
"(3,0)",22,16.192
"(3,1)",22,15.091
"(3,2)",22,14.147
"(3,3)",22,14.176
"(3,4)",22,15.732
"(3,5)",22,16.549
"(4,0)",22,14.951
"(4,1)",22,13.983
"(4,2)",22,13.022
"(4,3)",22,13.156
"(4,4)",22,13.663
"(4,5)",22,15.286
"(5,0)",22,13.576
"(5,1)",22,12.367
"(5,2)",22,11.201
"(5,3)",22,12.146
"(5,4)",22,13.159
"(5,5)",22,14.124
"(0,0)",23,21.432
"(0,1)",23,19.825
"(0,2)",23,19.182
"(0,3)",23,18.044
"(0,4)",23,17.933
"(0,5)",23,19.087
"(1,0)",23,19.825
"(1,1)",23,17.315
"(1,2)",23,17.963
"(1,3)",23,18.185
"(1,4)",23,17.195
"(1,5)",23,16.736
"(2,0)",23,18.38
"(2,1)",23,17.018
"(2,2)",23,15.884
"(2,3)",23,16.991
"(2,4)",23,17.588
"(2,5)",23,16.584
"(3,0)",23,16.986
"(3,1)",23,15.884
"(3,2)",23,14.869
"(3,3)",23,14.867
"(3,4)",23,16.4
"(3,5)",23,17.195
"(4,0)",23,15.744
"(4,1)",23,14.776
"(4,2)",23,13.743
"(4,3)",23,13.843
"(4,4)",23,14.326
"(4,5)",23,15.932
"(5,0)",23,14.369
"(5,1)",23,13.161
"(5,2)",23,11.973
"(5,3)",23,12.787
"(5,4)",23,13.802
"(5,5)",23,14.768
"(0,0)",24,22.217
"(0,1)",24,20.611
"(0,2)",24,19.877
"(0,3)",24,18.739
"(0,4)",24,18.627
"(0,5)",24,19.782
"(1,0)",24,20.611
"(1,1)",24,18.1
"(1,2)",24,18.666
"(1,3)",24,18.871
"(1,4)",24,17.879
"(1,5)",24,17.43
"(2,0)",24,19.166
"(2,1)",24,17.804
"(2,2)",24,16.593
"(2,3)",24,17.676
"(2,4)",24,18.253
"(2,5)",24,17.249
"(3,0)",24,17.771
"(3,1)",24,16.67
"(3,2)",24,15.585
"(3,3)",24,15.552
"(3,4)",24,17.064
"(3,5)",24,17.838
"(4,0)",24,16.53
"(4,1)",24,15.562
"(4,2)",24,14.458
"(4,3)",24,14.523
"(4,4)",24,14.985
"(4,5)",24,16.574
"(5,0)",24,15.155
"(5,1)",24,13.946
"(5,2)",24,12.754
"(5,3)",24,13.423
"(5,4)",24,14.441
"(5,5)",24,15.407
"(0,0)",25,22.995
"(0,1)",25,21.389
"(0,2)",25,20.566
"(0,3)",25,19.426
"(0,4)",25,19.315
"(0,5)",25,20.47
"(1,0)",25,21.389
"(1,1)",25,18.878
"(1,2)",25,19.363
"(1,3)",25,19.557
"(1,4)",25,18.557
"(1,5)",25,18.118
"(2,0)",25,19.944
"(2,1)",25,18.582
"(2,2)",25,17.296
"(2,3)",25,18.356
"(2,4)",25,18.914
"(2,5)",25,17.908
"(3,0)",25,18.549
"(3,1)",25,17.448
"(3,2)",25,16.348
"(3,3)",25,16.232
"(3,4)",25,17.722
"(3,5)",25,18.476
"(4,0)",25,17.308
"(4,1)",25,16.34
"(4,2)",25,15.166
"(4,3)",25,15.199
"(4,4)",25,15.639
"(4,5)",25,17.212
"(5,0)",25,15.933
"(5,1)",25,14.724
"(5,2)",25,13.531
"(5,3)",25,14.055
"(5,4)",25,15.075
"(5,5)",25,16.042
"(0,0)",26,23.765
"(0,1)",26,22.159
"(0,2)",26,21.247
"(0,3)",26,20.107
"(0,4)",26,19.996
"(0,5)",26,21.151
"(1,0)",26,22.159
"(1,1)",26,19.648
"(1,2)",26,20.053
"(1,3)",26,20.239
"(1,4)",26,19.234
"(1,5)",26,18.799
"(2,0)",26,20.714
"(2,1)",26,19.352
"(2,2)",26,17.992
"(2,3)",26,19.034
"(2,4)",26,19.57
"(2,5)",26,18.563
"(3,0)",26,19.319
"(3,1)",26,18.218
"(3,2)",26,17.109
"(3,3)",26,16.911
"(3,4)",26,18.376
"(3,5)",26,19.11
"(4,0)",26,18.078
"(4,1)",26,17.11
"(4,2)",26,15.911
"(4,3)",26,15.868
"(4,4)",26,16.288
"(4,5)",26,17.845
"(5,0)",26,16.703
"(5,1)",26,15.494
"(5,2)",26,14.3
"(5,3)",26,14.682
