"(3,8)",4,3,99.539
"(3,9)",4,2,99.58
"(4,0)",4,0,94.543
"(4,1)",4,0,93.449
"(4,2)",4,2,94.605
"(4,3)",4,2,93.255
"(4,4)",4,2,92.277
"(4,5)",4,3,94.181
"(4,6)",4,3,96.836
"(4,7)",4,3,98.211
"(4,8)",4,3,99.539
"(4,9)",4,0,99.58
"(5,0)",4,0,93.314
"(5,1)",4,3,94.605
"(5,2)",4,2,95.85
"(5,3)",4,1,94.605
"(5,4)",4,1,93.255
"(5,5)",4,3,92.56
"(5,6)",4,2,94.788
"(5,7)",4,3,97.913
"(5,8)",4,0,99.163
"(5,9)",4,0,97.319
"(6,0)",4,0,92.1
"(6,1)",4,3,96.004
"(6,2)",4,2,97.266
"(6,3)",4,2,98.545
"(6,4)",4,2,98.703
"(6,5)",4,2,98.397
"(6,6)",4,2,95.924
"(6,7)",4,1,95.033
"(6,8)",4,2,98.703
"(6,9)",4,2,98.703
"(7,0)",4,0,90.902
"(7,1)",4,3,97.266
"(7,2)",4,3,98.545
"(7,3)",4,3,99.999
"(7,4)",4,0,99.999
"(7,5)",4,1,99.999
"(7,6)",4,1,98.397
"(7,7)",4,3,99.999
"(7,8)",4,0,99.999
"(7,9)",4,0,99.999
"(8,0)",4,0,89.719
"(8,1)",4,1,88.408
"(8,2)",4,0,97.266
"(8,3)",4,0,98.703
"(8,4)",4,0,98.703
"(8,5)",4,0,98.703
"(8,6)",4,0,97.121
"(8,7)",4,3,96.075
"(8,8)",4,0,97.506
"(8,9)",4,0,97.506
"(9,0)",4,0,88.408
"(9,1)",4,1,87.256
"(9,2)",4,3,88.732
"(9,3)",4,3,89.903
"(9,4)",4,3,91.089
"(9,5)",4,3,92.289
"(9,6)",4,3,93.505
"(9,7)",4,3,94.736
"(9,8)",4,0,95.983
"(9,9)",4,0,95.146
"(0,0)",5,0,99.999
"(0,1)",5,1,98.571
"(0,2)",5,0,99.999
"(0,3)",5,3,99.999
"(0,4)",5,3,99.999
"(0,5)",5,1,99.999
"(0,6)",5,1,97.506
"(0,7)",5,1,95.043
"(0,8)",5,1,92.611
"(0,9)",5,1,90.209
"(1,0)",5,0,99.725
"(1,1)",5,3,97.506
"(1,2)",5,3,99.999
"(1,3)",5,0,98.845
"(1,4)",5,0,98.703
"(1,5)",5,0,98.703
"(1,6)",5,2,96.685
"(1,7)",5,2,96.644
"(1,8)",5,2,97.878
"(1,9)",5,2,96.057
"(2,0)",5,0,97.235
"(2,1)",5,0,96.349
"(2,2)",5,0,97.819
"(2,3)",5,3,90.661
"(2,4)",5,3,92.905
"(2,5)",5,3,95.488
"(2,6)",5,3,97.957
"(2,7)",5,3,97.915
"(2,8)",5,2,99.164
"(2,9)",5,2,97.321
"(3,0)",5,0,95.819
"(3,1)",5,1,94.575
"(3,2)",5,1,93.345
"(3,3)",5,1,91.97
"(3,4)",5,0,91.727
"(3,5)",5,3,96.456
"(3,6)",5,3,98.087
"(3,7)",5,3,98.213
"(3,8)",5,3,99.541
"(3,9)",5,2,99.582
"(4,0)",5,0,94.575
"(4,1)",5,0,93.481
"(4,2)",5,2,94.605
"(4,3)",5,2,93.35
"(4,4)",5,3,93.145
"(4,5)",5,3,94.523
"(4,6)",5,3,97.019
"(4,7)",5,3,98.213
"(4,8)",5,3,99.541
"(4,9)",5,0,99.582
"(5,0)",5,0,93.345
"(5,1)",5,3,94.605
"(5,2)",5,2,95.85
"(5,3)",5,1,94.605
"(5,4)",5,1,93.35
"(5,5)",5,3,94.198
"(5,6)",5,3,96.61
"(5,7)",5,3,97.915
"(5,8)",5,0,99.164
"(5,9)",5,0,97.321
"(6,0)",5,0,92.132
"(6,1)",5,3,96.004
"(6,2)",5,2,97.266
"(6,3)",5,2,98.545
"(6,4)",5,2,98.703
"(6,5)",5,2,98.397
"(6,6)",5,2,95.924
"(6,7)",5,0,96.565
"(6,8)",5,2,98.703
"(6,9)",5,2,98.703
"(7,0)",5,0,90.933
"(7,1)",5,3,97.266
"(7,2)",5,3,98.545
"(7,3)",5,3,99.999
"(7,4)",5,0,99.999
"(7,5)",5,1,99.999
"(7,6)",5,1,98.397
"(7,7)",5,3,99.999
"(7,8)",5,0,99.999
"(7,9)",5,0,99.999
"(8,0)",5,0,89.749
"(8,1)",5,1,88.47
"(8,2)",5,0,97.266
"(8,3)",5,0,98.703
"(8,4)",5,0,98.703
"(8,5)",5,0,98.703
"(8,6)",5,0,97.121
"(8,7)",5,3,96.075
"(8,8)",5,0,97.506
"(8,9)",5,0,97.506
"(9,0)",5,0,88.47
"(9,1)",5,3,87.576
"(9,2)",5,3,88.732
"(9,3)",5,3,89.903
"(9,4)",5,3,91.089
"(9,5)",5,3,92.289
"(9,6)",5,3,93.505
"(9,7)",5,3,94.736
"(9,8)",5,0,95.983
"(9,9)",5,0,95.146
"(0,0)",6,0,99.999
"(0,1)",6,1,98.571
"(0,2)",6,0,99.999
"(0,3)",6,3,99.999
"(0,4)",6,3,99.999
"(0,5)",6,1,99.999
"(0,6)",6,1,97.506
"(0,7)",6,1,95.043
"(0,8)",6,1,92.611
"(0,9)",6,1,90.209
"(1,0)",6,0,99.725
"(1,1)",6,3,97.506
"(1,2)",6,3,99.999
"(1,3)",6,0,98.845
"(1,4)",6,0,98.703
"(1,5)",6,0,98.703
"(1,6)",6,2,96.686
"(1,7)",6,2,96.645
"(1,8)",6,2,97.879
"(1,9)",6,2,96.058
"(2,0)",6,0,97.235
"(2,1)",6,0,96.349
"(2,2)",6,0,97.822
"(2,3)",6,3,90.685
"(2,4)",6,3,92.931
"(2,5)",6,3,95.489
"(2,6)",6,3,97.958
"(2,7)",6,3,97.916
"(2,8)",6,2,99.165
"(2,9)",6,2,97.322
"(3,0)",6,0,95.819
"(3,1)",6,1,94.575
"(3,2)",6,1,93.345
"(3,3)",6,1,91.973
"(3,4)",6,2,91.958
"(3,5)",6,3,96.457
"(3,6)",6,3,98.088
"(3,7)",6,3,98.214
"(3,8)",6,3,99.541
"(3,9)",6,2,99.583
"(4,0)",6,0,94.575
"(4,1)",6,0,93.481
"(4,2)",6,2,94.605
"(4,3)",6,2,93.353
"(4,4)",6,3,93.168
"(4,5)",6,3,94.523
"(4,6)",6,3,97.02
"(4,7)",6,3,98.214
"(4,8)",6,3,99.541
"(4,9)",6,0,99.583
"(5,0)",6,0,93.345
"(5,1)",6,3,94.605
"(5,2)",6,2,95.85
"(5,3)",6,1,94.605
"(5,4)",6,1,93.353
"(5,5)",6,3,94.199
"(5,6)",6,3,96.611
"(5,7)",6,3,97.916
"(5,8)",6,0,99.165
"(5,9)",6,0,97.322
"(6,0)",6,0,92.132
"(6,1)",6,3,96.004
"(6,2)",6,2,97.266
"(6,3)",6,2,98.545
"(6,4)",6,2,98.703
"(6,5)",6,2,98.397
"(6,6)",6,2,95.924
"(6,7)",6,0,96.566
"(6,8)",6,2,98.703
"(6,9)",6,2,98.703
"(7,0)",6,0,90.933
"(7,1)",6,3,97.266
"(7,2)",6,3,98.545
"(7,3)",6,3,99.999
"(7,4)",6,0,99.999
"(7,5)",6,1,99.999
"(7,6)",6,1,98.397
