number of iterations required: 900
---utility for each state (row, column)---
(48, 73) - utility: 67.344
(48, 74) - utility: 70.246
(48, 75) - utility: 70.478
(48, 76) - utility: 71.084
(48, 77) - utility: 71.209
(48, 78) - utility: 69.849
(48, 79) - utility: 65.910
(48, 80) - utility: 69.036
(48, 82) - utility: 53.689
(48, 83) - utility: 59.519
(48, 84) - utility: 65.245
(48, 86) - utility: 48.076
(48, 87) - utility: 48.863
(48, 89) - utility: 59.771
(48, 90) - utility: 58.559
(48, 91) - utility: 36.430
(48, 92) - utility: 18.386
(48, 93) - utility: 34.128
(48, 94) - utility: 53.723
(48, 95) - utility: 54.683
(48, 96) - utility: 58.839
(48, 99) - utility: 60.663
(49, 0) - utility: 44.607
(49, 1) - utility: 49.519
(49, 2) - utility: 59.838
(49, 3) - utility: 76.108
(49, 4) - utility: 78.885
(49, 5) - utility: 73.093
(49, 6) - utility: 72.324
(49, 7) - utility: 69.114
(49, 9) - utility: 63.235
(49, 10) - utility: 61.957
(49, 11) - utility: 60.632
(49, 12) - utility: 58.267
(49, 13) - utility: 52.553
(49, 16) - utility: 28.221
(49, 17) - utility: 31.477
(49, 18) - utility: 42.736
(49, 19) - utility: 58.962
(49, 20) - utility: 78.795
(49, 21) - utility: 96.490
(49, 23) - utility: 73.483
(49, 24) - utility: 73.192
(49, 25) - utility: 73.652
(49, 27) - utility: 73.703
(49, 28) - utility: 74.334
(49, 29) - utility: 73.138
(49, 31) - utility: 71.095
(49, 32) - utility: 73.498
(49, 33) - utility: 63.975
(49, 34) - utility: 61.320
(49, 36) - utility: 61.519
(49, 37) - utility: 56.028
(49, 39) - utility: 57.414
(49, 40) - utility: 58.590
(49, 41) - utility: 57.103
(49, 42) - utility: 61.336
(49, 43) - utility: 60.720
(49, 44) - utility: 56.722
(49, 45) - utility: 57.703
(49, 46) - utility: 59.301
(49, 47) - utility: 53.491
(49, 49) - utility: 56.444
(49, 50) - utility: 56.565
(49, 51) - utility: 64.191
(49, 52) - utility: 67.215
(49, 56) - utility: 71.835
(49, 57) - utility: 71.698
(49, 58) - utility: 71.141
(49, 59) - utility: 74.959
(49, 60) - utility: 85.950
(49, 61) - utility: 84.625
(49, 62) - utility: 79.037
(49, 63) - utility: 74.394
(49, 64) - utility: 46.758
(49, 65) - utility: 44.673
(49, 66) - utility: 43.991
(49, 67) - utility: 48.158
(49, 69) - utility: 39.695
(49, 70) - utility: 42.647
(49, 72) - utility: 62.861
(49, 73) - utility: 69.688
(49, 74) - utility: 70.205
(49, 75) - utility: 71.372
(49, 76) - utility: 72.092
(49, 77) - utility: 71.032
(49, 78) - utility: 68.789
(49, 81) - utility: 59.989
(49, 83) - utility: 60.334
(49, 84) - utility: 66.835
(49, 85) - utility: 68.299
(49, 87) - utility: 49.630
(49, 88) - utility: 52.630
(49, 89) - utility: 55.115
(49, 90) - utility: 54.699
(49, 92) - utility: 14.446
(49, 94) - utility: 56.781
(49, 95) - utility: 56.237
(49, 97) - utility: 59.291
(49, 98) - utility: 60.671
(49, 99) - utility: 62.692
(50, 2) - utility: 59.900
(50, 3) - utility: 78.806
(50, 4) - utility: 79.689
(50, 5) - utility: 73.438
(50, 6) - utility: 72.280
(50, 7) - utility: 68.323
(50, 8) - utility: 65.467
(50, 9) - utility: 62.931
(50, 10) - utility: 59.929
(50, 11) - utility: 56.145
(50, 12) - utility: 55.341
(50, 14) - utility: 48.459
(50, 17) - utility: 29.612
(50, 18) - utility: 42.705
(50, 19) - utility: 60.518
(50, 21) - utility: 99.971
(50, 23) - utility: 66.256
(50, 24) - utility: 66.122
(50, 25) - utility: 65.981
(50, 26) - utility: 69.576
(50, 27) - utility: 74.606
(50, 28) - utility: 75.552
(50, 29) - utility: 75.175
(50, 30) - utility: 74.432
(50, 31) - utility: 71.743
(50, 32) - utility: 74.654
(50, 34) - utility: 63.026
(50, 35) - utility: 59.806
(50, 36) - utility: 63.033
(50, 37) - utility: 57.312
(50, 38) - utility: 57.738
(50, 39) - utility: 59.255
(50, 40) - utility: 59.713
(50, 41) - utility: 58.372
(50, 42) - utility: 61.455
(50, 43) - utility: 60.647
(50, 44) - utility: 58.078
(50, 45) - utility: 57.092
(50, 46) - utility: 61.026
(50, 48) - utility: 51.576
(50, 49) - utility: 57.193
(50, 50) - utility: 57.604
(50, 51) - utility: 64.315
(50, 52) - utility: 69.704
(50, 53) - utility: 73.348
(50, 54) - utility: 74.099
(50, 55) - utility: 72.236
(50, 56) - utility: 69.757
(50, 57) - utility: 68.654
(50, 58) - utility: 71.543
(50, 59) - utility: 75.060
(50, 60) - utility: 89.837
(50, 61) - utility: 86.277
(50, 62) - utility: 81.180
(50, 63) - utility: 43.510
(50, 64) - utility: 44.205
(50, 65) - utility: 42.613
(50, 67) - utility: 48.025
(50, 69) - utility: 41.090
(50, 70) - utility: 42.292
(50, 71) - utility: 51.050
(50, 72) - utility: 62.852
(50, 73) - utility: 71.407
(50, 74) - utility: 71.061
(50, 75) - utility: 71.066
(50, 76) - utility: 71.963
(50, 77) - utility: 69.952
(50, 78) - utility: 66.843
(50, 79) - utility: 63.773
(50, 80) - utility: 62.928
(50, 81) - utility: 60.797
(50, 82) - utility: 64.773
(50, 84) - utility: 67.046
(50, 85) - utility: 69.395
(50, 87) - utility: 49.932
(50, 88) - utility: 54.622
(50, 89) - utility: 57.437
(50, 90) - utility: 55.389
(50, 91) - utility: 2.457
(50, 92) - utility: 1.864
(50, 94) - utility: 57.617
(50, 95) - utility: 56.930
(50, 96) - utility: 53.167
(50, 97) - utility: 55.180
(50, 98) - utility: 61.408
(50, 99) - utility: 63.787
(51, 0) - utility: 27.956
(51, 1) - utility: 40.882
(51, 2) - utility: 58.344
(51, 3) - utility: 82.105
(51, 4) - utility: 81.638
(51, 5) - utility: 73.780
(51, 7) - utility: 52.879
(51, 8) - utility: 49.644
(51, 9) - utility: 49.100
(51, 10) - utility: 40.344
(51, 11) - utility: 37.154
(51, 12) - utility: 41.475
(51, 13) - utility: 47.912
(51, 14) - utility: 49.122
(51, 15) - utility: 25.861
(51, 16) - utility: 4.674
(51, 19) - utility: 64.771
(51, 20) - utility: 69.001
(51, 22) - utility: 51.822
(51, 23) - utility: 67.160
(51, 24) - utility: 65.072
(51, 25) - utility: 64.251
(51, 26) - utility: 70.326
(51, 27) - utility: 74.796
(51, 28) - utility: 76.722
(51, 29) - utility: 77.432
(51, 30) - utility: 75.666
(51, 31) - utility: 71.999
(51, 32) - utility: 76.012
(51, 34) - utility: 64.275
(51, 36) - utility: 64.998
(51, 37) - utility: 58.531
(51, 38) - utility: 58.382
(51, 39) - utility: 60.187
(51, 40) - utility: 59.430
(51, 41) - utility: 58.606
(51, 44) - utility: 54.854
(51, 45) - utility: 54.766
(51, 47) - utility: 60.173
(51, 49) - utility: 58.616
(51, 50) - utility: 58.806
(51, 51) - utility: 65.343
(51, 52) - utility: 70.854
(51, 53) - utility: 74.686
(51, 55) - utility: 65.037
(51, 56) - utility: 64.991
(51, 57) - utility: 70.285
(51, 58) - utility: 73.630
(51, 59) - utility: 74.650
(51, 60) - utility: 93.315
(51, 61) - utility: 68.568
(51, 62) - utility: 51.155
(51, 63) - utility: 39.314
(51, 64) - utility: 41.576
(51, 65) - utility: 42.226
(51, 66) - utility: 42.559
(51, 67) - utility: 42.643
(51, 68) - utility: 39.860
(51, 69) - utility: 41.510
(51, 70) - utility: 43.144
(51, 71) - utility: 52.577
(51, 72) - utility: 64.103
(51, 73) - utility: 72.159
(51, 74) - utility: 71.965
(51, 75) - utility: 70.590
(51, 76) - utility: 73.286
(51, 78) - utility: 56.886
(51, 79) - utility: 63.038
(51, 81) - utility: 60.803
(51, 82) - utility: 67.351
(51, 83) - utility: 65.264
(51, 84) - utility: 67.650
(51, 85) - utility: 70.616
(51, 87) - utility: 50.027
(51, 88) - utility: 55.596
(51, 89) - utility: 57.508
(51, 91) - utility: -4.003
(51, 93) - utility: 57.659
(51, 94) - utility: 58.481
(51, 95) - utility: 58.084
(51, 97) - utility: 55.400
(51, 98) - utility: 61.402
(51, 99) - utility: 64.940
(52, 3) - utility: 84.907
(52, 4) - utility: 83.644
(52, 6) - utility: 79.845
(52, 8) - utility: 49.985
(52, 9) - utility: 49.484
(52, 10) - utility: 41.421
(52, 11) - utility: 37.947
(52, 12) - utility: 41.785
(52, 13) - utility: 50.433
(52, 14) - utility: 52.851
(52, 15) - utility: 25.979
(52, 16) - utility: 2.136
(52, 17) - utility: 28.011
(52, 18) - utility: 57.122
(52, 19) - utility: 65.111
(52, 20) - utility: 70.451
(52, 21) - utility: 74.835
(52, 23) - utility: 68.923
(52, 24) - utility: 65.786
(52, 26) - utility: 72.677
(52, 28) - utility: 76.580
(52, 29) - utility: 79.983
(52, 30) - utility: 78.122
(52, 32) - utility: 76.211
(52, 34) - utility: 65.137
(52, 35) - utility: 64.091
(52, 36) - utility: 66.678
(52, 38) - utility: 58.925
(52, 39) - utility: 60.005
(52, 40) - utility: 59.501
(52, 41) - utility: 58.578
(52, 42) - utility: 57.578
(52, 43) - utility: 56.635
(52, 44) - utility: 55.608
(52, 45) - utility: 56.709
(52, 46) - utility: 60.385
(52, 47) - utility: 60.984
(52, 48) - utility: 61.598
(52, 49) - utility: 59.383
(52, 51) - utility: 65.033
(52, 52) - utility: 72.009
(52, 53) - utility: 76.159
(52, 54) - utility: 73.700
(52, 55) - utility: 65.915
(52, 56) - utility: 65.195
(52, 57) - utility: 71.466
(52, 58) - utility: 74.901
(52, 60) - utility: 99.970
(52, 63) - utility: 38.099
(52, 64) - utility: 42.353
(52, 65) - utility: 42.850
(52, 66) - utility: 41.865
(52, 69) - utility: 40.773
(52, 70) - utility: 43.977
(52, 71) - utility: 54.242
(52, 72) - utility: 65.397
(52, 73) - utility: 72.839
(52, 74) - utility: 71.759
(52, 75) - utility: 72.235
(52, 77) - utility: 65.913
(52, 79) - utility: 65.866
(52, 80) - utility: 66.157
(52, 82) - utility: 70.544
(52, 84) - utility: 69.695
(52, 87) - utility: 51.226
(52, 88) - utility: 56.806
(52, 89) - utility: 58.524
(52, 92) - utility: 53.769
(52, 93) - utility: 58.335
(52, 94) - utility: 59.422
(52, 95) - utility: 57.506
(52, 96) - utility: 62.712
(52, 98) - utility: 62.536
(52, 99) - utility: 66.253
(53, 0) - utility: 99.988
(53, 1) - utility: 95.692
(53, 2) - utility: 90.801
(53, 3) - utility: 87.400
(53, 4) - utility: 84.592
(53, 5) - utility: 82.109
(53, 6) - utility: 80.904
(53, 8) - utility: 45.276
(53, 9) - utility: 40.754
(53, 11) - utility: 37.563
(53, 12) - utility: 41.763
(53, 13) - utility: 50.586
(53, 14) - utility: 55.917
(53, 16) - utility: -4.002
(53, 18) - utility: 60.534
(53, 19) - utility: 66.315
(53, 20) - utility: 72.723
(53, 21) - utility: 76.378
(53, 22) - utility: 75.827
(53, 24) - utility: 67.488
(53, 25) - utility: 66.625
(53, 26) - utility: 74.858
(53, 27) - utility: 70.341
(53, 28) - utility: 77.173
(53, 29) - utility: 81.701
(53, 30) - utility: 80.138
(53, 31) - utility: 73.709
(53, 32) - utility: 75.910
(53, 33) - utility: 72.579
(53, 34) - utility: 66.141
(53, 35) - utility: 64.497
(53, 36) - utility: 67.894
(53, 37) - utility: 61.059
(53, 38) - utility: 60.797
(53, 39) - utility: 61.011
(53, 40) - utility: 59.043
(53, 41) - utility: 57.484
(53, 42) - utility: 55.804
(53, 43) - utility: 55.219
(53, 44) - utility: 54.168
(53, 45) - utility: 58.366
(53, 46) - utility: 61.583
(53, 47) - utility: 61.802
(53, 48) - utility: 62.780
(53, 49) - utility: 61.119
(53, 50) - utility: 66.038
(53, 53) - utility: 79.210
(53, 54) - utility: 75.346
(53, 57) - utility: 72.774
(53, 58) - utility: 75.014
(53, 59) - utility: 74.493
(53, 61) - utility: 28.130
(53, 64) - utility: 43.408
(53, 65) - utility: 43.627
(53, 66) - utility: 42.321
(53, 67) - utility: 41.647
(53, 68) - utility: 42.751
(53, 69) - utility: 40.939
(53, 70) - utility: 43.700
(53, 71) - utility: 53.553
(53, 72) - utility: 66.737
(53, 73) - utility: 73.562
(53, 74) - utility: 70.570
(53, 75) - utility: 71.944
(53, 76) - utility: 66.644
(53, 77) - utility: 66.796
(53, 78) - utility: 70.705
(53, 79) - utility: 65.249
(53, 80) - utility: 65.066
(53, 81) - utility: 71.366
(53, 82) - utility: 71.486
(53, 83) - utility: 70.596
(53, 84) - utility: 70.626
(53, 85) - utility: 70.954
(53, 88) - utility: 58.057
(53, 89) - utility: 59.528
(53, 90) - utility: 56.862
(53, 91) - utility: 56.699
(53, 92) - utility: 55.140
(53, 93) - utility: 59.557
(53, 94) - utility: 60.599
(53, 96) - utility: 64.206
(53, 97) - utility: 63.490
(53, 98) - utility: 62.911
(53, 99) - utility: 67.605
(54, 1) - utility: 71.393
(54, 2) - utility: 70.946
(54, 3) - utility: 71.922
(54, 4) - utility: 72.029
(54, 5) - utility: 70.940
(54, 7) - utility: 46.421
(54, 8) - utility: 47.676
(54, 10) - utility: -4.000
(54, 13) - utility: 51.712
(54, 14) - utility: 57.341
(54, 15) - utility: 55.845
(54, 17) - utility: 58.537
(54, 18) - utility: 60.626
(54, 19) - utility: 67.124
(54, 21) - utility: 77.919
(54, 22) - utility: 75.453
(54, 23) - utility: 77.941
(54, 24) - utility: 68.498
(54, 25) - utility: 66.381
(54, 26) - utility: 78.659
(54, 27) - utility: 71.074
(54, 29) - utility: 83.545
(54, 30) - utility: 81.809
(54, 31) - utility: 74.824
(54, 32) - utility: 76.298
(54, 33) - utility: 73.934
(54, 34) - utility: 67.640
(54, 35) - utility: 64.732
(54, 36) - utility: 68.768
(54, 38) - utility: 61.557
(54, 39) - utility: 62.105
(54, 40) - utility: 61.000
(54, 41) - utility: 59.487
(54, 42) - utility: 56.423
(54, 43) - utility: 55.104
(54, 44) - utility: 54.247
(54, 45) - utility: 59.277
(54, 46) - utility: 62.786
(54, 47) - utility: 62.539
(54, 48) - utility: 63.954
(54, 50) - utility: 67.538
(54, 52) - utility: 80.486
(54, 53) - utility: 80.743
(54, 54) - utility: 77.078
(54, 55) - utility: 74.166
(54, 57) - utility: 73.463
(54, 58) - utility: 75.044
(54, 59) - utility: 74.106
(54, 61) - utility: 28.536
(54, 62) - utility: 31.824
(54, 63) - utility: 38.732
(54, 64) - utility: 43.979
(54, 65) - utility: 44.419
(54, 66) - utility: 42.828
(54, 67) - utility: 40.862
(54, 68) - utility: 42.393
(54, 69) - utility: 40.842
(54, 70) - utility: 43.416
(54, 71) - utility: 53.864
(54, 72) - utility: 67.113
(54, 73) - utility: 75.768
(54, 74) - utility: 70.966
(54, 75) - utility: 73.738
(54, 76) - utility: 66.855
(54, 77) - utility: 67.220
(54, 78) - utility: 72.820
(54, 79) - utility: 65.464
(54, 80) - utility: 65.128
(54, 81) - utility: 71.777
(54, 82) - utility: 72.565
(54, 83) - utility: 71.423
(54, 84) - utility: 71.531
(54, 85) - utility: 70.629
(54, 86) - utility: 67.689
(54, 87) - utility: 65.004
(54, 88) - utility: 58.657
(54, 89) - utility: 59.535
(54, 90) - utility: 58.530
(54, 91) - utility: 56.327
(54, 93) - utility: 59.469
(54, 94) - utility: 61.545
(54, 95) - utility: 61.659
(54, 96) - utility: 65.156
(54, 97) - utility: 64.326
(54, 98) - utility: 63.097
(54, 99) - utility: 67.783
(55, 1) - utility: 54.713
(55, 2) - utility: 55.086
(55, 4) - utility: 57.499
(55, 5) - utility: 58.628
(55, 7) - utility: 46.901
(55, 8) - utility: 49.697
(55, 9) - utility: 52.049
(55, 11) - utility: 51.982
(55, 12) - utility: 57.053
(55, 14) - utility: 59.006
(55, 15) - utility: 56.414
(55, 17) - utility: 59.066
(55, 18) - utility: 59.578
(55, 19) - utility: 70.047
(55, 20) - utility: 78.451
(55, 21) - utility: 79.261
(55, 22) - utility: 77.049
(55, 23) - utility: 79.154
(55, 25) - utility: 65.470
(55, 26) - utility: 82.187
(55, 28) - utility: 83.880
(55, 29) - utility: 83.555
(55, 30) - utility: 82.236
(55, 31) - utility: 75.974
(55, 32) - utility: 77.792
(55, 33) - utility: 75.410
(55, 34) - utility: 68.122
(55, 36) - utility: 70.192
(55, 38) - utility: 62.316
(55, 39) - utility: 63.146
(55, 40) - utility: 60.687
(55, 41) - utility: 55.806
(55, 42) - utility: 56.968
(55, 43) - utility: 55.792
(55, 45) - utility: 58.953
(55, 47) - utility: 63.171
(55, 48) - utility: 63.676
(55, 49) - utility: 63.611
(55, 50) - utility: 68.441
(55, 52) - utility: 82.733
(55, 53) - utility: 80.991
(55, 54) - utility: 78.008
(55, 55) - utility: 74.790
(55, 56) - utility: 73.239
(55, 57) - utility: 71.475
(55, 63) - utility: 39.480
(55, 64) - utility: 43.873
(55, 65) - utility: 45.284
(55, 66) - utility: 43.466
(55, 67) - utility: 42.204
(55, 68) - utility: 42.051
(55, 69) - utility: 42.105
(55, 70) - utility: 43.030
(55, 71) - utility: 52.931
(55, 72) - utility: 68.585
(55, 73) - utility: 77.145
(55, 75) - utility: 75.927
(55, 76) - utility: 68.056
(55, 77) - utility: 67.465
(55, 78) - utility: 74.096
(55, 81) - utility: 73.467
(55, 82) - utility: 72.460
(55, 83) - utility: 72.220
(55, 84) - utility: 71.298
(55, 86) - utility: 61.110
(55, 87) - utility: 60.194
(55, 88) - utility: 57.233
(55, 89) - utility: 59.259
(55, 90) - utility: 58.477
(55, 91) - utility: 55.501
(55, 92) - utility: 58.538
(55, 93) - utility: 60.011
(55, 94) - utility: 61.304
(55, 95) - utility: 62.065
(55, 96) - utility: 67.783
(55, 97) - utility: 65.238
(55, 98) - utility: 63.205
(55, 99) - utility: 67.962
(56, 0) - utility: 41.779
(56, 1) - utility: 43.966
(56, 2) - utility: 48.188
(56, 3) - utility: 49.102
(56, 4) - utility: 49.183
(56, 5) - utility: 51.173
(56, 7) - utility: 47.195
(56, 8) - utility: 50.431
(56, 9) - utility: 54.263
(56, 10) - utility: 52.339
(56, 11) - utility: 52.055
(56, 12) - utility: 58.458
(56, 13) - utility: 60.569
(56, 14) - utility: 60.125
(56, 15) - utility: 56.853
(56, 16) - utility: 59.730
(56, 17) - utility: 59.799
(56, 18) - utility: 59.136
(56, 19) - utility: 71.240
(56, 20) - utility: 80.441
(56, 21) - utility: 80.691
(56, 22) - utility: 77.533
(56, 24) - utility: -4.000
(56, 26) - utility: 85.365
(56, 27) - utility: 83.889
(56, 28) - utility: 82.254
(56, 29) - utility: 79.304
(56, 30) - utility: 80.827
(56, 32) - utility: 78.037
(56, 33) - utility: 75.713
(56, 35) - utility: 71.972
(56, 36) - utility: 71.129
(56, 38) - utility: 63.050
(56, 39) - utility: 63.093
(56, 40) - utility: 56.935
(56, 42) - utility: 56.718
(56, 43) - utility: 56.401
(56, 44) - utility: 52.584
(56, 45) - utility: 54.485
(56, 46) - utility: 62.297
(56, 47) - utility: 63.957
(56, 48) - utility: 64.602
(56, 49) - utility: 63.853
(56, 50) - utility: 69.960
(56, 51) - utility: 70.833
(56, 53) - utility: 75.890
(56, 54) - utility: 63.357
(56, 55) - utility: 57.630
(56, 56) - utility: 58.130
(56, 57) - utility: 62.999
(56, 58) - utility: 61.276
(56, 59) - utility: 62.798
(56, 60) - utility: 60.564
(56, 61) - utility: 58.431
(56, 62) - utility: 55.894
(56, 64) - utility: 44.850
(56, 65) - utility: 44.997
(56, 66) - utility: 43.996
(56, 67) - utility: 42.648
(56, 68) - utility: 42.607
(56, 69) - utility: 42.578
(56, 70) - utility: 41.189
(56, 72) - utility: 71.601
(56, 73) - utility: 79.240
(56, 75) - utility: 79.132
(56, 78) - utility: 75.912
(56, 79) - utility: 74.984
(56, 81) - utility: 74.571
(56, 82) - utility: 73.330
(56, 83) - utility: 73.268
(56, 85) - utility: -4.000
(56, 87) - utility: 44.043
(56, 88) - utility: 58.595
(56, 89) - utility: 60.409
(56, 92) - utility: 58.210
(56, 93) - utility: 60.842
(56, 94) - utility: 63.408
(56, 95) - utility: 62.280
(56, 96) - utility: 68.409
(56, 97) - utility: 67.261
(56, 99) - utility: 69.465
(57, 0) - utility: 43.297
(57, 1) - utility: 44.318
(57, 2) - utility: 49.260
(57, 3) - utility: 48.564
(57, 4) - utility: 46.889
(57, 5) - utility: 52.119
(57, 6) - utility: 51.573
(57, 7) - utility: 48.649
(57, 8) - utility: 51.044
(57, 9) - utility: 55.718
(57, 11) - utility: 53.139
(57, 12) - utility: 58.470
(57, 13) - utility: 60.391
(57, 14) - utility: 59.975
(57, 16) - utility: 60.885
(57, 17) - utility: 60.696
(57, 18) - utility: 59.549
(57, 20) - utility: 82.626
(57, 21) - utility: 80.873
(57, 22) - utility: 78.168
(57, 23) - utility: 75.847
(57, 25) - utility: 68.758
(57, 27) - utility: 85.019
(57, 28) - utility: 83.508
(57, 29) - utility: 81.009
(57, 30) - utility: 80.776
(57, 31) - utility: 78.262
(57, 32) - utility: 76.066
(57, 33) - utility: 75.168
(57, 34) - utility: 74.170
(57, 35) - utility: 73.037
(57, 36) - utility: 71.972
(57, 38) - utility: 65.104
(57, 39) - utility: 64.715
(57, 41) - utility: 62.265
(57, 42) - utility: 58.736
(57, 43) - utility: 57.601
(57, 46) - utility: 62.590
(57, 47) - utility: 66.154
(57, 48) - utility: 65.642
(57, 50) - utility: 70.236
(57, 51) - utility: 71.888
(57, 52) - utility: 75.667
(57, 53) - utility: 68.356
(57, 56) - utility: 58.368
(57, 57) - utility: 64.670
(57, 58) - utility: 61.695
(57, 60) - utility: 49.216
(57, 61) - utility: 47.672
(57, 62) - utility: 51.349
(57, 63) - utility: 50.135
(57, 64) - utility: 45.449
(57, 65) - utility: 45.760
(57, 66) - utility: 44.646
(57, 67) - utility: 43.074
(57, 68) - utility: 43.194
(57, 69) - utility: 43.337
(57, 70) - utility: 42.799
(57, 71) - utility: 43.107
(57, 73) - utility: 81.246
(57, 74) - utility: 79.354
(57, 75) - utility: 80.182
(57, 76) - utility: 79.011
(57, 77) - utility: 78.985
(57, 78) - utility: 77.037
(57, 79) - utility: 75.865
(57, 80) - utility: 75.101
(57, 81) - utility: 73.110
(57, 82) - utility: 72.085
(57, 83) - utility: 71.119
(57, 84) - utility: 69.915
(57, 86) - utility: 65.252
(57, 88) - utility: 60.978
(57, 89) - utility: 60.137
(57, 90) - utility: 59.247
(57, 91) - utility: 58.458
(57, 92) - utility: 58.667
(57, 93) - utility: 61.669
(57, 95) - utility: 63.422
(57, 96) - utility: 70.233
(57, 97) - utility: 68.017
(57, 98) - utility: 64.287
(57, 99) - utility: 70.393
(58, 0) - utility: 43.767
(58, 1) - utility: 43.125
(58, 2) - utility: 50.638
(58, 3) - utility: 49.350
(58, 4) - utility: 46.669
(58, 5) - utility: 52.237
(58, 6) - utility: 53.785
(58, 8) - utility: 51.454
(58, 9) - utility: 57.057
(58, 10) - utility: 53.205
(58, 11) - utility: 53.194
(58, 12) - utility: 59.685
(58, 13) - utility: 61.496
(58, 14) - utility: 59.418
(58, 16) - utility: 61.729
(58, 17) - utility: 62.844
(58, 18) - utility: 60.209
(58, 19) - utility: 64.060
(58, 21) - utility: 65.096
(58, 22) - utility: 65.469
(58, 23) - utility: 65.339
(58, 24) - utility: 62.131
(58, 25) - utility: 65.604
(58, 28) - utility: 81.517
(58, 30) - utility: 76.923
(58, 31) - utility: 76.157
(58, 32) - utility: 74.318
(58, 33) - utility: 75.440
(58, 34) - utility: 74.082
(58, 35) - utility: 72.825
(58, 37) - utility: 50.791
(58, 38) - utility: 66.025
(58, 39) - utility: 65.534
(58, 40) - utility: 64.956
(58, 41) - utility: 63.543
(58, 42) - utility: 59.230
(58, 43) - utility: 58.237
(58, 44) - utility: 63.534
(58, 45) - utility: 63.236
(58, 46) - utility: 64.198
(58, 47) - utility: 67.550
(58, 48) - utility: 67.670
(58, 49) - utility: 66.369
(58, 50) - utility: 72.179
(58, 51) - utility: 72.580
(58, 52) - utility: 78.059
(58, 54) - utility: 47.975
(58, 55) - utility: 62.923
(58, 57) - utility: 66.696
(58, 58) - utility: 62.153
(58, 59) - utility: 54.895
(58, 60) - utility: 50.081
(58, 62) - utility: 52.660
(58, 63) - utility: 51.253
(58, 65) - utility: 46.566
(58, 66) - utility: 45.317
(58, 67) - utility: 43.458
(58, 68) - utility: 38.999
(58, 69) - utility: 39.516
(58, 70) - utility: 44.496
(58, 71) - utility: 43.740
(58, 74) - utility: 72.641
(58, 76) - utility: 78.032
(58, 77) - utility: 76.656
(58, 78) - utility: 77.963
(58, 79) - utility: 76.823
(58, 80) - utility: 74.940
(58, 81) - utility: 73.207
(58, 82) - utility: 70.326
(58, 83) - utility: 68.835
(58, 84) - utility: 67.752
(58, 85) - utility: 67.657
(58, 86) - utility: 66.127
(58, 87) - utility: 65.252
(58, 88) - utility: 61.903
(58, 89) - utility: 60.953
(58, 90) - utility: 60.033
(58, 92) - utility: 60.321
(58, 93) - utility: 64.086
(58, 94) - utility: 68.460
(58, 96) - utility: 72.299
(58, 98) - utility: 63.920
(58, 99) - utility: 70.782
(59, 0) - utility: 44.451
(59, 1) - utility: 42.702
(59, 2) - utility: 52.428
(59, 3) - utility: 48.885
(59, 4) - utility: 47.490
(59, 5) - utility: 53.449
(59, 6) - utility: 54.708
(59, 7) - utility: 49.321
(59, 9) - utility: 57.697
(59, 10) - utility: 53.448
(59, 11) - utility: 54.315
(59, 12) - utility: 61.075
(59, 14) - utility: 58.345
(59, 15) - utility: 57.525
(59, 16) - utility: 58.707
(59, 19) - utility: 65.401
(59, 20) - utility: 65.853
(59, 21) - utility: 67.134
(59, 22) - utility: 65.096
(59, 23) - utility: 60.798
(59, 26) - utility: 65.242
(59, 27) - utility: 68.840
(59, 28) - utility: 77.661
(59, 29) - utility: 73.914
(59, 30) - utility: 78.040
(59, 31) - utility: 77.303
(59, 32) - utility: 76.150
(59, 34) - utility: 71.025
(59, 35) - utility: 70.319
(59, 36) - utility: 70.448
(59, 38) - utility: 68.875
(59, 39) - utility: 66.424
(59, 40) - utility: 65.931
(59, 41) - utility: 64.759
(59, 42) - utility: 59.613
(59, 44) - utility: 65.087
(59, 45) - utility: 63.928
(59, 46) - utility: 64.761
(59, 47) - utility: 68.857
(59, 48) - utility: 67.440
(59, 50) - utility: 73.817
(59, 51) - utility: 72.913
(59, 52) - utility: 79.780
(59, 53) - utility: 77.404
(59, 55) - utility: 66.849
(59, 56) - utility: 68.969
(59, 57) - utility: 66.844
(59, 58) - utility: 32.946
(59, 59) - utility: 2.781
(59, 60) - utility: 27.595
(59, 61) - utility: 55.601
(59, 62) - utility: 53.551
(59, 63) - utility: 51.775
(59, 64) - utility: 41.821
(59, 65) - utility: 41.977
(59, 66) - utility: 40.980
(59, 68) - utility: 40.132
(59, 69) - utility: 40.720
(59, 70) - utility: 45.826
(59, 71) - utility: 45.461
(59, 72) - utility: 45.874
(59, 73) - utility: 54.727
(59, 74) - utility: 73.609
(59, 76) - utility: 79.240
(59, 77) - utility: 78.551
(59, 78) - utility: 80.517
(59, 80) - utility: 67.696
(59, 81) - utility: 67.235
(59, 82) - utility: 62.732
(59, 83) - utility: 61.985
(59, 84) - utility: 64.176
(59, 85) - utility: 63.631
(59, 86) - utility: 61.842
(59, 88) - utility: 61.123
(59, 89) - utility: 60.729
(59, 90) - utility: 59.928
(59, 91) - utility: 61.039
(59, 92) - utility: 60.663
(59, 93) - utility: 64.869
(59, 94) - utility: 71.134
(59, 95) - utility: 76.537
(59, 96) - utility: 73.263
(59, 97) - utility: 77.794
(59, 99) - utility: 72.585
(60, 0) - utility: 45.282
(60, 2) - utility: 53.486
(60, 3) - utility: 49.284
(60, 4) - utility: 47.221
(60, 6) - utility: 54.967
(60, 8) - utility: 59.966
(60, 9) - utility: 59.007
