number of iterations required: 161
---utility for each state (row, column)---
(11, 34) - utility: 72.179
(11, 35) - utility: 72.926
(11, 38) - utility: 71.604
(11, 39) - utility: 70.401
(11, 40) - utility: 70.808
(11, 42) - utility: 72.928
(11, 45) - utility: 68.260
(11, 46) - utility: 69.926
(11, 47) - utility: 70.371
(11, 49) - utility: 69.912
(11, 50) - utility: 68.881
(11, 51) - utility: 67.894
(11, 52) - utility: 66.748
(11, 53) - utility: 64.167
(11, 54) - utility: 65.443
(11, 55) - utility: 66.727
(11, 56) - utility: 68.975
(11, 57) - utility: 70.292
(11, 58) - utility: 71.401
(11, 60) - utility: 75.929
(11, 61) - utility: 76.822
(11, 62) - utility: 74.474
(11, 64) - utility: 72.038
(11, 65) - utility: 69.755
(11, 66) - utility: 68.467
(11, 67) - utility: 69.269
(11, 68) - utility: 69.330
(11, 70) - utility: 68.950
(11, 72) - utility: 65.138
(11, 73) - utility: 64.205
(11, 75) - utility: 69.649
(11, 76) - utility: 72.157
(11, 77) - utility: 72.502
(11, 78) - utility: 72.088
(11, 79) - utility: 71.115
(11, 80) - utility: 71.559
(11, 81) - utility: 73.707
(11, 82) - utility: 74.101
(11, 83) - utility: 73.948
(11, 85) - utility: 71.309
(11, 86) - utility: 71.142
(11, 87) - utility: 70.942
(11, 88) - utility: 69.761
(11, 89) - utility: 67.914
(11, 90) - utility: 68.611
(11, 91) - utility: 70.867
(11, 92) - utility: 70.887
(11, 93) - utility: 70.944
(11, 94) - utility: 71.080
(11, 95) - utility: 72.462
(11, 97) - utility: 79.972
(11, 99) - utility: 73.001
(12, 0) - utility: 71.354
(12, 1) - utility: 69.563
(12, 2) - utility: 71.866
(12, 3) - utility: 71.974
(12, 4) - utility: 71.056
(12, 5) - utility: 71.426
(12, 6) - utility: 73.550
(12, 7) - utility: 72.825
(12, 8) - utility: 74.495
(12, 9) - utility: 75.876
(12, 11) - utility: 70.309
(12, 12) - utility: 69.275
(12, 13) - utility: 69.233
(12, 14) - utility: 66.962
(12, 15) - utility: 66.453
(12, 16) - utility: 67.218
(12, 17) - utility: 68.374
(12, 18) - utility: 69.657
(12, 19) - utility: 71.955
(12, 20) - utility: 72.362
(12, 22) - utility: 75.142
(12, 23) - utility: 74.033
(12, 24) - utility: 75.409
(12, 25) - utility: 75.587
(12, 27) - utility: 74.463
(12, 28) - utility: 72.918
(12, 29) - utility: 71.409
(12, 30) - utility: 71.666
(12, 31) - utility: 70.604
(12, 32) - utility: 69.295
(12, 33) - utility: 69.665
(12, 34) - utility: 69.933
(12, 35) - utility: 71.394
(12, 36) - utility: 70.208
(12, 37) - utility: 69.037
(12, 38) - utility: 69.227
(12, 39) - utility: 69.486
(12, 40) - utility: 70.479
(12, 41) - utility: 71.731
(12, 42) - utility: 74.152
(12, 44) - utility: 79.972
(12, 46) - utility: 71.250
(12, 47) - utility: 70.223
(12, 48) - utility: 69.047
(12, 50) - utility: 68.989
(12, 51) - utility: 68.740
(12, 53) - utility: 63.067
(12, 55) - utility: 67.611
(12, 56) - utility: 69.835
(12, 57) - utility: 71.509
(12, 58) - utility: 73.956
(12, 59) - utility: 75.528
(12, 60) - utility: 77.080
(12, 61) - utility: 78.500
(12, 63) - utility: 79.972
(12, 65) - utility: 68.467
(12, 66) - utility: 67.502
(12, 67) - utility: 68.061
(12, 68) - utility: 68.258
(12, 69) - utility: 69.202
(12, 70) - utility: 70.124
(12, 71) - utility: 69.157
(12, 74) - utility: 68.254
(12, 75) - utility: 68.747
(12, 76) - utility: 69.805
(12, 77) - utility: 71.221
(12, 78) - utility: 72.004
(12, 79) - utility: 73.348
(12, 80) - utility: 73.703
(12, 81) - utility: 74.042
(12, 82) - utility: 74.163
(12, 84) - utility: 70.009
(12, 85) - utility: 71.159
(12, 86) - utility: 70.185
(12, 87) - utility: 71.036
(12, 89) - utility: 69.952
(12, 90) - utility: 69.620
(12, 91) - utility: 70.968
(12, 92) - utility: 72.080
(12, 93) - utility: 72.133
(12, 94) - utility: 71.622
(12, 95) - utility: 73.853
(12, 97) - utility: 78.500
(12, 98) - utility: 77.077
(12, 99) - utility: 75.438
(13, 1) - utility: 68.403
(13, 4) - utility: 73.303
(13, 5) - utility: 73.619
(13, 6) - utility: 73.821
(13, 7) - utility: 74.957
(13, 9) - utility: 77.306
(13, 10) - utility: 78.646
(13, 12) - utility: 67.019
(13, 13) - utility: 67.832
(13, 14) - utility: 66.688
(13, 15) - utility: 67.425
(13, 16) - utility: 67.831
(13, 18) - utility: 71.911
(13, 19) - utility: 73.389
(13, 20) - utility: 73.615
(13, 21) - utility: 75.112
(13, 22) - utility: 75.205
(13, 24) - utility: 75.487
(13, 25) - utility: 75.539
(13, 26) - utility: 74.419
(13, 27) - utility: 73.790
(13, 28) - utility: 72.721
(13, 29) - utility: 70.631
(13, 30) - utility: 70.496
(13, 32) - utility: 68.136
(13, 34) - utility: 69.021
(13, 35) - utility: 70.078
(13, 38) - utility: 71.151
(13, 39) - utility: 70.062
(13, 40) - utility: 69.676
(13, 42) - utility: 74.381
(13, 43) - utility: 75.761
(13, 44) - utility: 78.371
(13, 45) - utility: 78.518
(13, 47) - utility: 71.250
(13, 48) - utility: 68.901
(13, 49) - utility: 66.614
(13, 50) - utility: 66.615
(13, 51) - utility: 66.464
(13, 52) - utility: 66.938
(13, 55) - utility: 69.651
(13, 56) - utility: 72.301
(13, 57) - utility: 72.493
(13, 58) - utility: 73.835
(13, 59) - utility: 73.172
(13, 61) - utility: 79.972
(13, 63) - utility: 77.479
(13, 65) - utility: 69.220
(13, 66) - utility: 67.058
(13, 68) - utility: 68.244
(13, 69) - utility: 70.382
(13, 70) - utility: 71.549
(13, 71) - utility: 70.213
(13, 72) - utility: 71.564
(13, 73) - utility: 70.519
(13, 74) - utility: 69.357
(13, 76) - utility: 67.774
(13, 77) - utility: 69.891
(13, 78) - utility: 70.846
(13, 79) - utility: 72.043
(13, 80) - utility: 72.473
(13, 81) - utility: 72.784
(13, 82) - utility: 72.787
(13, 83) - utility: 71.531
(13, 84) - utility: 70.273
(13, 85) - utility: 70.009
(13, 87) - utility: 70.124
(13, 88) - utility: 71.177
(13, 89) - utility: 71.160
(13, 90) - utility: 69.305
(13, 91) - utility: 71.766
(13, 92) - utility: 72.055
(13, 93) - utility: 73.417
(13, 94) - utility: 73.667
(13, 95) - utility: 75.368
(13, 96) - utility: 75.648
(13, 97) - utility: 76.936
(13, 98) - utility: 75.909
(13, 99) - utility: 74.806
(14, 1) - utility: 67.662
(14, 2) - utility: 69.931
(14, 3) - utility: 71.113
(14, 4) - utility: 72.310
(14, 5) - utility: 73.525
(14, 6) - utility: 74.853
(14, 7) - utility: 76.344
(14, 8) - utility: 77.945
(14, 9) - utility: 78.212
(14, 10) - utility: 78.477
(14, 11) - utility: 77.203
(14, 13) - utility: 68.699
(14, 14) - utility: 66.388
(14, 15) - utility: 68.608
(14, 16) - utility: 69.027
(14, 17) - utility: 70.088
(14, 19) - utility: 72.238
(14, 20) - utility: 72.635
(14, 21) - utility: 73.760
(14, 22) - utility: 73.828
(14, 23) - utility: 72.644
(14, 24) - utility: 73.248
(14, 25) - utility: 75.343
(14, 26) - utility: 75.283
(14, 27) - utility: 75.065
(14, 28) - utility: 73.634
(14, 29) - utility: 72.272
(14, 31) - utility: 65.807
(14, 32) - utility: 66.936
(14, 33) - utility: 67.621
(14, 35) - utility: 69.184
(14, 36) - utility: 71.347
(14, 37) - utility: 72.561
(14, 38) - utility: 72.482
(14, 39) - utility: 71.156
(14, 40) - utility: 70.810
(14, 41) - utility: 72.267
(14, 42) - utility: 73.512
(14, 43) - utility: 74.653
(14, 44) - utility: 75.991
(14, 45) - utility: 78.085
(14, 46) - utility: 76.522
(14, 49) - utility: 67.044
(14, 50) - utility: 67.894
(14, 52) - utility: 69.358
(14, 53) - utility: 70.855
(14, 54) - utility: 70.780
(14, 56) - utility: 72.458
(14, 58) - utility: 75.321
(14, 59) - utility: 75.470
(14, 60) - utility: 78.351
(14, 61) - utility: 79.972
(14, 63) - utility: 74.699
(14, 64) - utility: 72.129
(14, 65) - utility: 70.667
(14, 66) - utility: 68.220
(14, 67) - utility: 70.002
(14, 68) - utility: 70.140
(14, 69) - utility: 71.696
(14, 70) - utility: 73.069
(14, 71) - utility: 72.279
(14, 72) - utility: 73.070
(14, 73) - utility: 71.712
(14, 74) - utility: 70.391
(14, 75) - utility: 69.055
(14, 76) - utility: 67.769
(14, 77) - utility: 68.721
(14, 78) - utility: 69.673
(14, 79) - utility: 70.675
(14, 80) - utility: 70.271
(14, 81) - utility: 71.445
(14, 82) - utility: 71.522
(14, 83) - utility: 71.101
(14, 84) - utility: 69.966
(14, 85) - utility: 67.870
(14, 86) - utility: 66.733
(14, 88) - utility: 68.815
(14, 90) - utility: 68.420
(14, 91) - utility: 69.425
(14, 92) - utility: 70.833
(14, 93) - utility: 72.044
(14, 94) - utility: 71.970
(14, 95) - utility: 74.182
(14, 96) - utility: 75.409
(14, 97) - utility: 76.784
(14, 98) - utility: 76.620
(14, 99) - utility: 75.335
(15, 0) - utility: 66.711
(15, 1) - utility: 67.692
(15, 2) - utility: 69.934
(15, 4) - utility: 71.288
(15, 5) - utility: 72.626
(15, 6) - utility: 73.911
(15, 7) - utility: 75.026
(15, 8) - utility: 75.565
(15, 9) - utility: 76.791
(15, 12) - utility: 72.615
(15, 13) - utility: 71.367
(15, 15) - utility: 69.990
(15, 16) - utility: 71.320
(15, 17) - utility: 71.395
(15, 18) - utility: 72.751
(15, 19) - utility: 72.666
(15, 20) - utility: 72.299
(15, 21) - utility: 73.588
(15, 22) - utility: 72.737
(15, 23) - utility: 72.820
(15, 24) - utility: 71.751
(15, 25) - utility: 73.979
(15, 26) - utility: 75.084
(15, 27) - utility: 73.985
(15, 28) - utility: 72.843
(15, 29) - utility: 72.633
(15, 32) - utility: 68.005
(15, 33) - utility: 68.857
(15, 34) - utility: 68.971
(15, 35) - utility: 70.043
(15, 36) - utility: 71.210
(15, 37) - utility: 72.389
(15, 38) - utility: 72.367
(15, 39) - utility: 71.203
(15, 40) - utility: 69.862
(15, 41) - utility: 72.040
(15, 42) - utility: 73.361
(15, 43) - utility: 72.812
(15, 44) - utility: 75.070
(15, 45) - utility: 76.378
(15, 46) - utility: 74.176
(15, 47) - utility: 72.821
(15, 49) - utility: 69.300
(15, 50) - utility: 69.161
(15, 51) - utility: 68.071
(15, 52) - utility: 69.234
(15, 53) - utility: 70.538
(15, 54) - utility: 71.968
(15, 55) - utility: 73.577
(15, 56) - utility: 73.677
(15, 57) - utility: 73.906
(15, 58) - utility: 75.143
(15, 59) - utility: 74.468
(15, 60) - utility: 75.723
(15, 62) - utility: 69.697
(15, 63) - utility: 71.888
(15, 64) - utility: 70.978
(15, 65) - utility: 69.985
(15, 66) - utility: 68.814
(15, 67) - utility: 67.895
(15, 68) - utility: 69.098
(15, 70) - utility: 74.565
(15, 71) - utility: 74.510
(15, 72) - utility: 74.565
(15, 75) - utility: 67.769
(15, 76) - utility: 66.750
(15, 78) - utility: 68.592
(15, 79) - utility: 69.276
(15, 80) - utility: 68.165
(15, 81) - utility: 69.188
(15, 82) - utility: 71.226
(15, 83) - utility: 72.381
(15, 84) - utility: 69.990
(15, 87) - utility: 68.896
(15, 88) - utility: 70.016
(15, 89) - utility: 68.854
(15, 90) - utility: 68.825
(15, 91) - utility: 67.472
(15, 92) - utility: 69.432
(15, 93) - utility: 69.625
(15, 95) - utility: 73.096
(15, 96) - utility: 74.218
(15, 97) - utility: 75.413
(15, 98) - utility: 75.678
(15, 99) - utility: 75.613
(16, 0) - utility: 67.732
(16, 1) - utility: 68.724
(16, 2) - utility: 68.899
(16, 4) - utility: 69.157
(16, 5) - utility: 71.176
(16, 9) - utility: 75.355
(16, 10) - utility: 73.869
(16, 11) - utility: 74.235
(16, 12) - utility: 73.986
(16, 13) - utility: 73.623
(16, 15) - utility: 70.111
(16, 16) - utility: 71.353
(16, 17) - utility: 71.374
(16, 18) - utility: 72.581
(16, 19) - utility: 71.564
(16, 20) - utility: 71.264
(16, 21) - utility: 72.198
(16, 22) - utility: 71.617
(16, 24) - utility: 71.684
(16, 25) - utility: 72.762
(16, 26) - utility: 73.757
(16, 27) - utility: 73.895
(16, 28) - utility: 72.586
(16, 29) - utility: 70.453
(16, 30) - utility: 69.415
(16, 31) - utility: 71.321
(16, 32) - utility: 70.271
(16, 33) - utility: 68.005
(16, 34) - utility: 69.736
(16, 35) - utility: 71.008
(16, 37) - utility: 74.961
(16, 38) - utility: 73.720
(16, 39) - utility: 71.500
(16, 40) - utility: 70.668
(16, 41) - utility: 70.945
(16, 42) - utility: 72.051
(16, 43) - utility: 72.384
(16, 44) - utility: 73.688
(16, 45) - utility: 73.805
(16, 46) - utility: 72.919
(16, 47) - utility: 71.766
(16, 48) - utility: 70.513
(16, 49) - utility: 69.182
(16, 50) - utility: 68.224
(16, 52) - utility: 68.100
(16, 53) - utility: 68.336
(16, 54) - utility: 69.980
(16, 55) - utility: 72.130
(16, 56) - utility: 72.422
(16, 58) - utility: 72.773
(16, 59) - utility: 73.287
(16, 60) - utility: 74.189
(16, 61) - utility: 72.738
(16, 62) - utility: 71.331
(16, 64) - utility: 72.138
(16, 65) - utility: 70.840
(16, 66) - utility: 69.405
(16, 67) - utility: 68.873
(16, 68) - utility: 70.424
(16, 69) - utility: 71.783
(16, 70) - utility: 74.504
(16, 71) - utility: 75.740
(16, 72) - utility: 77.029
(16, 73) - utility: 78.690
(16, 74) - utility: 79.972
(16, 76) - utility: 65.424
(16, 77) - utility: 63.845
(16, 78) - utility: 66.163
(16, 79) - utility: 67.831
(16, 80) - utility: 67.191
(16, 81) - utility: 67.937
(16, 83) - utility: 72.717
(16, 85) - utility: -79.972
(16, 87) - utility: 69.229
(16, 88) - utility: 70.164
(16, 90) - utility: 67.788
(16, 91) - utility: 68.691
(16, 92) - utility: 70.010
(16, 93) - utility: 70.028
(16, 94) - utility: 71.185
(16, 95) - utility: 72.275
(16, 96) - utility: 73.385
(16, 97) - utility: 75.713
(16, 98) - utility: 76.972
(16, 99) - utility: 74.881
(17, 0) - utility: 68.765
(17, 1) - utility: 69.996
(17, 2) - utility: 71.305
(17, 4) - utility: 69.806
(17, 5) - utility: 69.976
(17, 6) - utility: 70.003
(17, 7) - utility: 68.006
(17, 9) - utility: 73.869
(17, 10) - utility: 71.834
(17, 11) - utility: 72.869
(17, 12) - utility: 72.732
(17, 13) - utility: 72.296
(17, 14) - utility: 70.940
(17, 15) - utility: 69.693
(17, 16) - utility: 70.232
(17, 17) - utility: 71.216
(17, 18) - utility: 72.385
(17, 19) - utility: 71.100
(17, 20) - utility: 70.182
(17, 21) - utility: 70.009
(17, 22) - utility: 71.407
(17, 23) - utility: 70.143
(17, 24) - utility: 72.550
(17, 26) - utility: 72.553
(17, 27) - utility: 72.557
(17, 28) - utility: 71.497
(17, 29) - utility: 70.330
(17, 30) - utility: 71.436
(17, 31) - utility: 71.580
(17, 32) - utility: 71.613
(17, 36) - utility: 77.804
(17, 37) - utility: 76.359
(17, 38) - utility: 74.961
(17, 39) - utility: 73.324
(17, 40) - utility: 71.718
(17, 41) - utility: 69.410
(17, 42) - utility: 70.752
(17, 43) - utility: 71.266
(17, 44) - utility: 72.462
(17, 45) - utility: 73.599
(17, 46) - utility: 72.441
(17, 47) - utility: 71.165
(17, 48) - utility: 70.037
(17, 49) - utility: 67.834
(17, 50) - utility: 68.930
(17, 51) - utility: 68.016
(17, 52) - utility: 68.057
(17, 53) - utility: 69.206
(17, 55) - utility: 70.931
(17, 57) - utility: 70.289
(17, 58) - utility: 71.480
(17, 59) - utility: 71.978
(17, 60) - utility: 71.703
(17, 61) - utility: 70.902
(17, 63) - utility: 74.596
(17, 64) - utility: 73.508
(17, 66) - utility: 67.904
(17, 67) - utility: 66.820
(17, 69) - utility: 69.391
(17, 71) - utility: 76.737
(17, 72) - utility: 76.410
(17, 73) - utility: 78.808
(17, 75) - utility: 64.833
(17, 78) - utility: 65.922
(17, 79) - utility: 65.994
(17, 80) - utility: 67.975
(17, 81) - utility: 69.085
(17, 82) - utility: 71.606
(17, 83) - utility: 73.928
(17, 84) - utility: 76.551
(17, 86) - utility: 72.802
(17, 87) - utility: 70.279
(17, 88) - utility: 69.229
(17, 89) - utility: 68.078
(17, 90) - utility: 67.070
(17, 92) - utility: 69.406
(17, 93) - utility: 70.629
(17, 94) - utility: 72.043
(17, 95) - utility: 72.257
(17, 96) - utility: 73.425
(17, 97) - utility: 75.960
(17, 98) - utility: 77.347
(17, 99) - utility: 77.051
(18, 0) - utility: 69.315
(18, 1) - utility: 70.278
(18, 2) - utility: 71.358
(18, 3) - utility: 70.187
(18, 4) - utility: 68.035
(18, 5) - utility: 69.772
(18, 6) - utility: 69.184
(18, 7) - utility: 70.129
(18, 8) - utility: 71.054
(18, 9) - utility: 72.369
(18, 10) - utility: 71.394
(18, 11) - utility: 72.678
(18, 12) - utility: 71.656
(18, 14) - utility: 69.646
(18, 15) - utility: 68.723
(18, 18) - utility: 69.984
(18, 19) - utility: 69.853
(18, 20) - utility: 69.113
(18, 22) - utility: 70.203
(18, 23) - utility: 69.971
(18, 25) - utility: 68.854
(18, 26) - utility: 71.113
(18, 27) - utility: 71.351
(18, 28) - utility: 71.459
(18, 29) - utility: 70.288
(18, 31) - utility: 70.726
(18, 32) - utility: 72.824
(18, 33) - utility: 74.063
(18, 34) - utility: 75.294
(18, 35) - utility: 76.269
(18, 36) - utility: 77.528
(18, 37) - utility: 76.279
(18, 39) - utility: 71.834
(18, 40) - utility: 69.534
(18, 41) - utility: 68.488
(18, 42) - utility: 68.475
(18, 43) - utility: 69.273
(18, 44) - utility: 71.212
(18, 45) - utility: 72.253
(18, 47) - utility: 69.979
(18, 50) - utility: 70.348
(18, 51) - utility: 69.051
(18, 53) - utility: 68.916
(18, 54) - utility: 70.035
(18, 55) - utility: 70.004
(18, 56) - utility: 71.058
(18, 58) - utility: 70.289
(18, 61) - utility: 73.206
(18, 62) - utility: 74.766
(18, 63) - utility: 75.970
(18, 64) - utility: 74.596
(18, 65) - utility: 72.012
(18, 66) - utility: 70.405
(18, 67) - utility: 69.038
(18, 68) - utility: 69.378
(18, 69) - utility: 70.528
(18, 70) - utility: 70.626
(18, 72) - utility: 76.455
(18, 74) - utility: 67.833
(18, 75) - utility: 65.952
(18, 76) - utility: 65.511
(18, 77) - utility: 66.504
(18, 78) - utility: 67.034
(18, 79) - utility: 67.023
(18, 80) - utility: 69.096
(18, 82) - utility: 72.298
(18, 83) - utility: 73.653
(18, 84) - utility: 76.116
(18, 85) - utility: 74.616
(18, 86) - utility: 74.328
(18, 90) - utility: 67.401
(18, 91) - utility: 68.553
(18, 92) - utility: 68.403
(18, 93) - utility: 69.438
(18, 94) - utility: 70.332
(18, 95) - utility: 72.568
(18, 96) - utility: 72.674
(18, 97) - utility: 75.160
(18, 98) - utility: 77.517
(18, 99) - utility: 76.502
(19, 0) - utility: 70.372
(19, 1) - utility: 71.439
(19, 2) - utility: 71.529
(19, 3) - utility: 70.322
(19, 5) - utility: 72.457
(19, 6) - utility: 71.381
(19, 7) - utility: 71.318
(19, 8) - utility: 70.099
(19, 9) - utility: 70.018
(19, 10) - utility: 70.294
(19, 11) - utility: 71.254
(19, 12) - utility: 70.410
(19, 13) - utility: 69.108
(19, 14) - utility: 68.670
(19, 15) - utility: 69.695
(19, 16) - utility: 69.800
(19, 17) - utility: 70.983
(19, 18) - utility: 70.872
(19, 19) - utility: 69.720
(19, 21) - utility: 69.649
(19, 22) - utility: 71.125
(19, 23) - utility: 71.112
(19, 24) - utility: 68.746
(19, 25) - utility: 69.743
(19, 28) - utility: 69.655
(19, 31) - utility: 72.357
(19, 32) - utility: 73.894
(19, 33) - utility: 74.121
(19, 34) - utility: 76.579
(19, 36) - utility: 76.269
(19, 38) - utility: 71.390
(19, 39) - utility: 70.462
(19, 40) - utility: 68.044
(19, 42) - utility: 70.565
(19, 43) - utility: 70.884
(19, 44) - utility: 71.256
(19, 45) - utility: 71.095
(19, 46) - utility: 71.273
(19, 47) - utility: 70.660
(19, 48) - utility: 72.205
(19, 49) - utility: 74.275
(19, 50) - utility: 71.694
(19, 52) - utility: 74.720
(19, 54) - utility: 67.684
(19, 56) - utility: 69.892
(19, 58) - utility: 69.649
(19, 59) - utility: 70.632
(19, 60) - utility: 70.592
(19, 61) - utility: 72.796
(19, 62) - utility: 75.056
(19, 63) - utility: 77.548
(19, 65) - utility: 70.680
(19, 66) - utility: 69.537
(19, 67) - utility: 69.665
(19, 68) - utility: 69.614
(19, 69) - utility: 71.853
(19, 70) - utility: 71.833
(19, 72) - utility: 74.005
(19, 74) - utility: 69.227
(19, 75) - utility: 68.117
(19, 76) - utility: 66.446
(19, 77) - utility: 68.901
(19, 78) - utility: 68.235
(19, 79) - utility: 69.112
(19, 80) - utility: 70.520
(19, 81) - utility: 71.881
(19, 82) - utility: 71.782
(19, 83) - utility: 73.155
(19, 84) - utility: 74.471
(19, 85) - utility: 72.494
(19, 86) - utility: 72.894
(19, 87) - utility: 71.517
(19, 88) - utility: 70.337
(19, 89) - utility: 69.012
(19, 90) - utility: 67.694
(19, 94) - utility: 69.910
(19, 95) - utility: 71.234
(19, 96) - utility: 71.448
(19, 98) - utility: 77.901
(19, 99) - utility: 77.638
(20, 0) - utility: 71.429
(20, 1) - utility: 72.765
(20, 2) - utility: 71.556
(20, 4) - utility: 75.133
(20, 5) - utility: 73.808
(20, 6) - utility: 72.457
(20, 7) - utility: 71.120
(20, 8) - utility: 68.886
(20, 9) - utility: 67.926
(20, 10) - utility: 69.149
(20, 11) - utility: 69.796
(20, 12) - utility: 68.216
(20, 13) - utility: 68.057
(20, 14) - utility: 68.745
(20, 15) - utility: 68.675
(20, 16) - utility: 69.689
(20, 17) - utility: 70.843
(20, 18) - utility: 69.829
(20, 20) - utility: 66.043
(20, 21) - utility: 67.163
(20, 25) - utility: 69.474
(20, 27) - utility: 69.910
(20, 28) - utility: 72.034
(20, 29) - utility: 73.202
(20, 30) - utility: 72.284
(20, 31) - utility: 71.424
(20, 32) - utility: 72.536
(20, 34) - utility: 78.157
(20, 35) - utility: 79.972
(20, 37) - utility: 71.067
(20, 38) - utility: 70.084
(20, 39) - utility: 68.098
(20, 40) - utility: 66.151
(20, 41) - utility: 67.816
(20, 42) - utility: 69.153
(20, 43) - utility: 68.601
(20, 44) - utility: 68.841
(20, 46) - utility: 72.568
(20, 47) - utility: 72.790
(20, 48) - utility: 74.559
(20, 49) - utility: 77.302
(20, 51) - utility: 75.921
(20, 52) - utility: 75.959
(20, 53) - utility: 74.739
(20, 55) - utility: 71.207
(20, 56) - utility: 70.208
(20, 57) - utility: 69.862
(20, 58) - utility: 70.556
(20, 59) - utility: 71.948
(20, 60) - utility: 72.163
(20, 61) - utility: 73.719
(20, 62) - utility: 75.062
(20, 63) - utility: 77.822
(20, 65) - utility: 69.441
(20, 66) - utility: 68.922
(20, 67) - utility: 70.870
